,Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,Stoppage,Period Start,Official Challenge,won
1037,0,1,0,1,0,0,2,0,0,0,,,yes
1038,0,0,0,1,1,0,0,0,0,0,,,no
1039,0,0,0,0,0,0,1,1,0,0,,,yes
1040,0,1,0,2,1,1,2,0,0,0,,,yes
1041,0,1,1,1,0,1,2,0,0,0,,,no
1042,0,0,0,1,0,0,2,2,0,0,,,no
1043,0,1,0,1,0,1,2,0,0,0,,,yes
1044,1,1,1,2,0,0,1,0,0,0,,,no
1045,0,0,1,1,0,0,0,0,0,0,,,yes
1046,0,3,1,1,0,0,0,0,0,0,,,no
1047,0,0,0,3,0,1,0,0,0,0,,,yes
1048,0,2,0,1,0,0,1,0,1,0,,,yes
1049,0,2,0,2,1,1,0,0,1,0,,,no
1050,0,0,1,0,1,2,0,0,0,0,,,yes
1051,1,0,0,2,0,1,0,0,0,0,,,no
1052,0,1,0,2,0,0,2,1,0,0,,,yes
1053,0,0,0,0,0,0,0,0,0,0,,,no
1054,0,0,0,1,0,0,0,0,0,0,,,no
1055,0,0,0,1,0,0,2,0,0,0,,,yes
1056,0,0,0,1,0,0,2,0,0,0,,,no
1057,0,0,0,2,0,0,1,0,0,0,,,yes
1058,0,1,0,1,0,0,1,0,0,0,,,no
1059,0,1,0,1,1,0,1,2,0,0,,,yes
1060,0,1,0,2,0,0,0,0,0,0,,,no
1061,0,1,2,1,0,0,1,0,1,0,,,yes
1062,0,1,1,1,0,0,3,1,0,0,,,no
1063,0,1,1,0,2,1,2,0,0,0,,,yes
1064,0,1,1,2,0,1,2,0,0,0,,,no
1065,0,3,0,1,0,0,0,1,0,0,,,yes
1066,0,0,0,2,0,0,3,0,0,0,,,yes
1067,0,0,1,1,1,0,1,0,0,0,,,no
1068,0,0,0,2,0,0,2,0,0,0,,,yes
1069,0,2,0,2,0,0,2,0,0,0,,,no
1070,0,0,0,0,0,1,1,1,0,0,,,no
1071,0,1,0,1,0,1,1,0,0,0,,,yes
1072,0,1,0,2,1,1,3,0,0,0,,,no
1073,0,3,0,2,1,1,0,0,0,0,,,yes
1074,1,1,1,1,0,0,0,0,0,0,,,yes
1075,0,0,0,3,0,0,0,0,0,0,,,no
1076,0,0,1,1,0,0,2,0,1,0,,,yes
1077,1,0,0,3,1,0,0,0,1,0,,,no
1078,0,1,0,1,1,0,0,0,0,0,,,no
1079,0,2,1,2,1,0,0,0,0,0,,,yes
1080,0,1,1,0,0,1,1,1,0,0,,,yes
1081,0,0,1,3,0,0,0,2,0,0,,,no
1082,0,1,0,3,0,1,0,0,0,0,,,no
1083,0,2,1,1,0,0,2,0,0,0,,,yes
1084,0,0,0,2,0,0,1,0,1,0,,,no
1085,0,0,1,0,0,1,1,1,0,0,,,yes
1086,0,0,0,2,0,0,0,0,0,0,,,no
1087,0,0,0,0,0,0,2,0,0,0,,,yes
1088,0,1,0,3,0,1,0,0,0,0,,,yes
1089,0,1,0,0,0,1,1,0,0,0,,,no
1090,0,0,0,4,1,1,1,2,0,0,,,yes
1091,0,1,0,1,0,0,1,0,0,0,,,no
1092,0,3,0,2,0,0,1,2,0,0,,,yes
1093,0,0,2,2,0,0,1,0,1,0,,,no
1094,0,2,0,1,0,0,0,0,0,0,,,yes
1095,0,0,1,0,1,0,2,1,0,0,,,no
1096,0,0,0,0,0,0,0,0,0,0,,,no
1097,0,2,1,2,0,0,0,1,0,0,,,yes
1098,0,0,1,2,0,1,3,0,0,0,0.0,,yes
1099,0,0,0,0,0,0,0,0,0,0,,,no
1100,0,0,0,0,1,0,0,0,0,0,,,yes
1101,0,0,1,1,1,0,5,1,0,0,,,no
1102,0,0,0,2,0,1,0,0,1,0,,,yes
1103,0,2,0,1,0,0,0,1,0,0,,,no
1104,0,0,0,0,1,0,1,0,0,0,,,no
1105,0,2,0,1,0,0,2,2,0,0,,,yes
1106,1,3,0,3,0,0,0,0,0,0,,,no
1107,0,0,1,1,0,0,0,0,0,0,,,yes
1108,0,0,0,1,0,0,0,0,0,0,,,no
1109,0,0,0,2,0,1,1,2,0,0,,,no
1110,1,0,0,4,0,0,0,0,0,0,,,no
1111,0,3,0,1,2,0,1,2,0,0,,,no
1112,0,0,0,1,0,0,0,1,0,0,,,no
1113,0,2,0,2,0,0,0,0,0,0,,,yes
1114,0,2,0,3,0,0,1,1,0,0,,,no
1115,0,0,1,2,0,2,0,0,1,0,,,yes
1116,0,0,0,1,0,0,1,0,0,0,,,yes
1117,0,2,0,2,0,0,0,0,0,0,,,no
1118,0,1,0,1,0,0,0,0,0,0,,,no
1119,1,0,0,2,0,0,0,1,0,0,,,yes
1120,0,0,1,1,0,0,1,0,0,0,,,no
1121,0,0,0,1,0,1,0,0,0,0,,,yes
1122,0,2,0,2,1,1,1,1,0,0,,,no
1123,0,0,1,0,0,1,0,1,0,0,,,yes
1124,0,1,0,2,0,0,2,0,0,0,,,no
1125,0,0,0,1,0,0,2,0,0,0,,,yes
1126,0,1,0,1,0,1,2,0,0,0,,,no
1127,0,1,1,1,0,1,1,0,0,0,,,yes
1128,0,0,1,0,1,0,0,0,0,0,,,no
1129,0,0,1,1,0,0,1,1,0,0,,,no
1130,0,1,0,2,0,0,0,2,0,0,,,yes
1131,0,0,1,0,1,0,2,0,0,0,,,no
1132,0,1,0,2,0,0,0,0,0,0,,,yes
1133,0,1,2,2,1,0,0,0,0,0,,,no
1134,0,0,2,0,0,0,0,0,0,0,,,no
1135,1,2,0,2,0,1,2,0,0,0,,,yes
1136,1,0,0,3,0,0,2,0,0,0,,,yes
1137,0,1,0,2,1,0,2,0,0,0,,,no
1138,0,2,2,2,0,0,1,0,0,0,,,no
1139,0,1,0,2,0,0,0,0,0,0,,,yes
1140,0,1,0,3,0,0,1,1,0,0,,,yes
1141,0,0,1,0,0,0,2,0,0,0,,,no
1142,0,0,0,0,0,1,0,0,0,0,,,yes
1143,0,0,0,1,1,0,0,0,0,0,,,no
1144,1,0,0,5,0,0,1,0,0,0,,,no
1145,0,0,0,2,0,2,0,0,0,0,,,yes
1146,0,0,0,1,0,0,0,0,0,0,,,no
1147,0,1,1,1,0,0,0,0,0,0,,,yes
1148,0,0,0,3,0,2,1,0,0,0,,,no
1149,0,2,0,3,1,1,0,0,0,0,,,yes
1150,0,0,0,1,0,1,2,0,0,0,,,yes
1151,0,0,1,2,0,2,1,1,0,0,,,no
1152,0,0,1,0,0,0,3,0,0,0,,,yes
1153,0,0,0,1,0,0,1,0,0,0,,,no
1154,0,0,0,0,0,1,0,2,0,0,,,yes
1155,0,0,1,1,0,1,1,1,0,0,,,no
1156,0,1,0,2,0,0,0,1,0,0,,,no
1157,0,0,1,0,0,0,1,1,0,0,,,no
1158,0,0,2,1,1,0,0,0,0,0,,,yes
1159,0,0,2,3,0,0,0,0,0,0,,,no
1160,0,1,0,0,0,2,1,0,0,0,,,no
1161,0,1,0,1,1,0,2,0,0,0,,,no
1162,0,0,0,2,0,0,3,0,0,0,,,no
1163,0,2,0,0,0,0,3,0,0,0,,,yes
1164,0,2,0,1,0,0,0,1,0,0,,,yes
1165,0,0,0,1,0,0,2,0,1,0,,,no
1166,0,0,2,1,1,0,1,0,0,0,,,yes
1167,0,0,0,0,0,0,1,0,0,0,,,no
1168,0,0,0,1,0,1,0,0,0,0,,,no
1169,0,0,0,1,0,0,1,0,0,0,,,yes
1170,0,1,0,1,0,0,0,0,0,0,,,no
1171,0,0,0,0,0,0,0,0,0,0,,,no
1172,0,1,0,0,0,1,2,0,0,0,,,no
1173,0,0,0,1,0,0,1,1,0,0,,,no
1174,0,1,0,2,0,0,1,0,0,0,,,yes
1175,0,2,3,3,0,0,2,0,0,0,,,no
1176,0,2,0,4,1,0,1,0,0,0,,,no
1177,0,0,1,0,0,0,2,0,0,0,,,yes
1178,0,1,0,1,1,0,2,0,0,0,,,no
1179,0,1,1,0,1,0,1,0,0,0,,,yes
1180,0,3,0,2,0,0,1,0,0,0,,,no
1181,0,1,1,2,0,0,1,0,0,0,,,yes
1182,1,0,1,0,0,0,0,0,0,0,,,yes
1183,0,1,0,3,0,1,0,0,1,0,,,no
1184,1,0,0,1,0,1,1,0,0,0,,,yes
1185,0,0,0,1,0,0,2,0,0,0,,,no
1186,0,1,0,0,2,0,1,1,0,0,,,no
1187,0,0,0,2,0,1,0,0,0,0,,,yes
1188,0,1,0,1,0,0,3,1,0,0,,,yes
1189,0,0,0,1,0,0,0,1,0,0,,,no
1190,0,0,0,2,0,0,2,1,0,0,,,yes
1191,0,2,1,0,0,0,1,1,0,0,,,no
1192,0,0,0,0,0,1,0,0,0,0,,,yes
1193,0,0,0,2,1,0,0,1,0,0,,,no
1194,0,0,2,1,0,0,2,1,0,0,,,no
1195,0,0,1,1,0,0,1,0,0,0,,,yes
1196,0,0,1,1,0,0,2,1,0,0,,,yes
1197,0,0,0,1,0,0,0,0,0,0,,,no
1198,0,2,1,1,2,0,3,0,0,0,,,no
1199,0,1,0,1,1,0,2,0,0,0,,,yes
1200,0,2,0,0,0,0,4,0,0,0,,,no
1201,0,2,0,2,0,0,6,2,0,0,,,yes
1202,0,2,0,1,1,0,1,2,0,0,,,yes
1203,0,2,0,2,1,0,3,1,0,0,,,no
1204,1,0,0,2,0,1,0,0,0,0,,,yes
1205,0,2,0,2,0,1,0,0,0,0,,,no
1206,0,0,0,2,0,0,3,1,0,0,,,yes
1207,0,1,0,1,0,0,2,0,0,0,,,no
1208,0,1,1,2,0,0,0,2,0,0,,,no
1209,0,0,1,1,0,1,0,0,0,0,,,yes
1210,0,0,0,0,0,0,2,0,0,0,,,yes
1211,0,0,0,1,2,0,2,1,0,0,,,no
1212,0,0,0,0,0,0,0,0,0,0,,,no
1213,0,0,0,2,0,0,0,1,0,0,,,yes
1214,0,1,2,0,0,1,0,1,0,0,,,yes
1215,0,0,0,3,0,0,2,0,0,0,,,no
1216,0,1,0,3,0,0,0,0,0,0,,,yes
1217,0,0,1,2,0,1,0,0,0,0,,,no
1218,0,0,0,2,0,0,0,3,0,0,,,yes
1219,0,0,0,2,0,1,0,0,0,0,,,no
1220,0,0,0,2,0,0,0,1,0,0,,,yes
1221,0,0,2,0,1,1,1,0,0,0,,,no
1222,0,1,0,1,0,0,1,0,0,0,,,no
1223,0,1,0,1,0,0,1,0,0,0,,,yes
1224,0,2,1,2,0,0,0,0,0,0,,,no
1225,1,0,0,1,0,0,0,1,0,0,,,yes
1226,0,0,0,2,0,0,1,0,0,0,,,yes
1227,0,0,0,1,0,0,2,0,0,0,,,no
1228,0,1,1,1,0,0,1,1,0,0,,,no
1229,0,1,0,1,0,1,5,0,0,0,,,yes
1230,0,0,0,1,0,0,2,1,0,0,,,no
1231,0,0,0,0,0,0,1,0,0,0,,,yes
1232,0,0,0,1,0,0,2,0,0,0,,,no
1233,0,0,0,0,0,0,0,0,0,0,,,no
1234,0,0,1,2,0,0,1,1,0,0,,1.0,no
1235,0,0,0,2,1,1,2,0,0,0,,,yes
1236,0,0,1,1,0,2,0,0,0,0,,,no
1237,0,2,0,1,0,0,0,0,0,0,,,yes
1238,0,1,0,2,0,0,0,0,0,0,,,no
1239,1,1,1,1,0,1,3,0,0,0,,,yes
1240,0,1,0,0,1,0,2,0,0,0,,,yes
1241,0,0,2,2,0,0,2,0,0,0,,,no
1242,0,0,0,3,0,2,2,0,0,0,,,no
1243,1,1,0,1,0,0,1,0,0,0,,,yes
1244,0,1,1,1,0,1,0,0,1,0,,,no
1245,0,0,0,1,0,0,0,2,1,0,,,yes
1246,0,0,0,2,0,0,1,0,0,0,,,no
1247,0,0,0,0,0,1,1,0,0,0,,,yes
1248,0,1,0,3,0,0,0,1,0,0,,,yes
1249,1,3,0,2,0,0,1,0,1,0,,,no
1250,0,0,0,1,0,2,0,0,0,0,,,no
1251,0,0,0,1,0,0,1,0,0,0,,,no
1252,0,3,0,1,0,0,1,0,0,0,,,yes
1253,0,0,0,2,0,0,1,0,0,0,,,no
1254,1,0,1,3,0,0,0,1,0,0,,,yes
1255,0,2,0,0,0,1,2,0,0,0,,,no
1256,0,1,0,1,0,0,0,1,0,0,,,no
1257,0,1,1,0,0,0,3,0,0,0,,,yes
1258,1,1,0,4,0,0,1,1,0,0,,,yes
1259,0,2,0,0,0,1,2,0,0,0,,,no
1260,0,1,0,2,0,0,1,0,1,0,,,yes
1261,0,0,0,0,0,0,0,1,1,0,,,no
1262,0,1,1,1,0,0,3,0,0,0,,,yes
1263,0,1,0,1,0,0,1,0,0,0,,,no
1264,1,0,0,0,0,0,1,0,0,0,,,yes
1265,1,1,0,3,0,0,0,0,0,0,,,no
1266,0,0,0,1,0,0,1,1,0,0,,,no
1267,0,0,0,1,0,1,0,0,0,0,,,yes
1268,0,3,0,1,0,1,0,0,0,0,,,yes
1269,0,0,1,1,0,0,4,0,0,0,,,no
1270,0,0,1,0,1,0,0,0,0,0,,,yes
1271,0,1,0,1,0,1,1,0,0,0,,,no
1272,0,2,0,2,0,1,0,0,0,0,,,no
1273,1,2,0,6,0,1,0,2,0,0,,,yes
1274,0,1,0,0,0,1,3,2,0,0,,,yes
1275,0,0,0,1,0,0,1,0,0,0,,,no
1276,0,0,1,0,0,0,3,0,0,0,,,no
1277,0,5,0,3,0,0,1,0,0,0,,,yes
1278,0,1,0,1,0,0,0,1,0,0,,,yes
1279,0,1,0,1,0,0,2,0,0,0,,,no
1280,0,0,0,1,0,0,1,0,0,0,,,no
1281,0,2,1,1,1,0,3,0,0,0,,,yes
1282,0,1,1,0,0,1,1,0,0,0,,,no
1283,1,3,0,4,0,0,2,0,0,0,,,no
1284,0,0,1,0,0,0,2,0,0,0,,,yes
1285,1,2,0,3,0,1,0,1,0,0,,,no
1286,0,0,0,1,0,0,1,0,0,0,,,yes
1287,0,1,1,1,0,0,1,0,0,0,,,no
1288,0,0,0,2,0,0,2,1,1,0,,,yes
1289,0,1,1,2,0,1,1,1,1,0,,,no
1290,0,2,0,1,1,2,0,0,0,0,,,no
1291,0,1,1,1,1,3,1,0,0,0,,,yes
1292,1,0,0,2,0,2,0,1,0,0,,,no
1293,0,0,0,1,0,1,0,0,0,0,,,yes
1294,0,0,1,3,0,1,0,0,0,0,,,no
1295,2,0,1,3,1,0,0,2,0,0,,,yes
1296,0,1,0,3,0,0,2,0,0,0,,,yes
1297,0,4,0,5,0,0,1,1,0,0,,,no
1298,0,0,0,1,0,1,0,1,0,0,,,yes
1299,0,0,1,1,0,1,1,0,0,0,,,no
1300,0,0,0,1,0,2,0,1,1,0,,,no
1301,1,4,0,3,0,1,0,0,0,0,,,yes
1302,0,1,1,2,1,0,1,0,0,0,,,yes
1303,0,2,0,4,1,0,1,1,0,0,,,no
1304,0,0,1,1,0,0,1,1,0,0,,,no
1305,0,0,0,1,0,0,2,2,0,0,,,yes
1306,0,0,0,1,0,0,1,0,0,0,,,no
1307,0,1,1,2,0,0,0,0,0,0,,,yes
1308,0,1,0,1,0,0,0,1,0,0,,,no
1309,0,0,0,2,0,0,2,1,1,0,,,yes
1310,0,0,1,1,0,1,2,1,0,0,,,yes
1311,0,0,1,0,0,0,0,0,0,0,,,no
1312,0,1,0,1,0,0,1,0,0,0,,,yes
1313,0,0,0,1,0,0,0,0,0,0,,,no
1314,0,0,0,1,0,0,0,3,0,0,,,yes
1315,0,1,0,0,0,2,1,0,0,0,,,no
1316,0,2,0,1,0,0,1,1,0,0,,,no
1317,0,0,1,2,0,1,1,0,0,0,,,yes
1318,0,0,2,1,0,0,0,0,0,0,,,no
1319,1,0,0,1,0,1,2,0,0,0,,,yes
1320,0,0,0,0,0,0,1,1,0,0,,,no
1321,0,0,1,1,2,0,0,0,0,0,,,yes
1322,0,0,0,1,1,2,0,0,0,0,,,no
1323,1,1,0,2,0,1,1,0,0,0,,,yes
1324,0,2,0,1,0,0,2,1,0,0,,,yes
1325,0,0,1,3,0,1,0,1,1,0,,,no
1326,1,2,0,0,0,0,1,0,0,0,,,yes
1327,0,2,1,2,1,1,2,0,0,0,,,no
1328,0,0,0,1,0,0,3,0,0,0,,,no
1329,1,4,0,3,0,0,1,2,0,0,,,yes
1330,0,0,0,1,0,0,1,1,1,0,,,yes
1331,0,2,0,1,0,0,0,0,1,0,,,no
1332,0,0,0,0,0,0,2,0,0,0,0.0,,no
1333,0,0,0,0,0,1,2,0,0,0,,,yes
1334,0,0,1,2,0,0,3,0,0,0,,,no
1335,0,1,0,2,1,0,2,1,1,0,,,yes
1336,0,1,0,2,0,0,0,2,0,0,,,yes
1337,0,0,0,0,0,1,0,1,0,0,,,no
1338,0,0,0,0,0,0,1,0,0,0,,,yes
1339,0,0,0,3,0,0,1,1,0,0,,,no
1340,0,0,2,1,0,0,0,1,0,0,,,yes
1341,0,1,0,3,1,0,1,2,0,0,,,no
1342,0,2,0,1,0,0,2,0,0,0,,,yes
1343,1,1,0,3,0,1,0,0,0,0,,,no
1344,0,2,0,0,0,0,0,0,0,0,,,yes
1345,0,1,0,2,1,0,1,1,1,0,,,no
1346,0,1,0,3,0,1,2,0,0,0,,,yes
1347,0,1,1,3,0,0,0,0,1,0,,,no
1348,0,1,0,1,0,1,0,1,0,0,,,yes
1349,0,0,1,1,0,0,1,0,0,0,,,no
1350,0,1,0,1,0,1,0,1,0,0,,,no
1351,1,3,1,3,0,1,1,0,1,0,,,yes
1352,0,1,0,1,0,0,1,0,0,0,,,yes
1353,0,0,2,1,0,2,2,0,0,0,,,no
1354,0,0,0,1,0,1,1,1,1,0,,,no
1355,0,0,0,2,0,0,1,0,1,0,,,yes
1356,0,1,0,2,1,0,0,0,0,0,,,no
1357,0,1,0,0,1,0,1,0,0,0,,,yes
1358,0,1,0,0,0,0,2,0,0,0,,,no
1359,0,0,0,1,1,0,0,0,0,0,,,no
1360,0,0,0,0,0,0,0,0,0,0,,,no
1361,0,0,1,2,0,0,1,0,0,0,,,yes
1362,0,1,0,1,0,0,1,2,0,0,,,yes
1363,0,0,1,1,0,2,1,0,0,0,,,no
1364,0,0,0,1,0,0,0,0,0,0,,,no
1365,0,0,0,1,0,0,1,0,0,0,,,yes
1366,0,2,0,2,0,0,1,0,0,0,,,yes
1367,0,0,1,1,0,0,2,0,1,0,,,no
1368,0,0,0,2,1,0,3,1,0,0,,,no
1369,0,0,0,2,2,1,0,0,0,0,,,yes
1370,0,4,1,4,0,0,0,1,0,0,,,no
1371,0,0,0,0,0,2,1,0,0,0,,,yes
1372,0,1,0,2,0,1,0,0,0,0,,,no
1373,0,1,0,1,0,1,0,0,0,0,,,yes
1374,0,0,1,3,1,0,0,0,1,0,,,no
1375,0,1,0,0,1,0,0,0,0,0,,,yes
1376,0,1,2,1,0,0,1,1,0,0,,,yes
1377,0,0,0,1,0,1,0,0,0,0,,,no
1378,0,0,0,1,0,1,1,2,0,0,,,yes
1379,0,1,0,1,0,0,2,0,0,0,,,no
1380,0,1,1,2,1,0,1,0,0,0,,,no
1381,0,1,0,1,0,0,0,0,0,0,,,yes
1382,0,2,0,0,1,1,0,0,0,0,,,yes
1383,0,0,0,2,0,0,1,0,0,0,,,no
1384,0,0,1,2,0,0,2,0,0,0,,,no
1385,0,2,1,1,0,0,1,1,0,0,,,yes
1386,0,1,0,3,0,0,1,0,0,0,,,yes
1387,0,2,0,2,0,0,0,0,0,0,,,no
1388,0,0,1,0,0,0,0,0,0,0,,,yes
1389,0,2,0,3,0,1,0,0,1,0,,,no
1390,0,1,0,3,0,0,0,0,1,0,,,yes
1391,0,2,0,3,0,0,1,1,1,0,,,no
1392,0,2,0,2,0,0,1,2,0,0,,,no
1393,0,2,0,1,1,0,0,0,0,0,,,yes
1394,0,0,1,1,0,0,1,1,0,0,,,no
1395,0,0,0,2,0,0,1,0,0,0,,,yes
1396,0,1,0,1,0,1,0,0,0,0,,,no
1397,0,2,0,2,0,1,1,0,0,0,,,yes
1398,1,1,0,3,0,1,1,0,0,0,,,no
1399,0,2,0,1,0,0,2,0,0,0,,,yes
1400,0,4,2,0,2,0,2,0,2,0,,,no
1401,0,2,0,4,0,0,0,2,0,0,,,yes
1402,0,1,1,0,0,0,1,0,0,0,,,yes
1403,0,1,0,1,1,0,1,0,0,0,,,no
1404,0,0,0,1,0,0,0,1,0,0,,,yes
1405,0,1,1,0,0,0,1,0,0,0,,,no
1406,0,0,1,1,0,0,2,1,0,0,,,no
1407,0,2,0,1,0,1,1,0,0,0,,,yes
1408,0,2,1,1,0,0,0,0,0,0,,,yes
1409,0,1,0,3,0,3,1,0,0,0,,,no
1410,0,0,0,0,0,0,1,0,0,0,,,no
1411,0,0,1,3,1,0,0,0,0,0,,,yes
1412,0,3,0,1,0,0,0,1,0,0,,,no
1413,0,1,0,1,0,0,0,1,0,0,,,yes
1414,0,0,0,0,0,0,1,0,0,0,,,yes
1415,0,0,0,1,0,1,2,0,0,0,,,no
1416,0,1,0,1,0,0,1,1,0,0,,,no
1417,0,0,0,1,1,0,0,0,0,0,,,yes
1418,0,1,1,1,0,0,0,1,0,0,,,no
1419,0,0,0,1,0,0,1,1,0,0,,,yes
1420,0,0,1,0,0,0,0,0,0,0,,,no
1421,0,1,0,2,1,1,0,0,0,0,,,no
1422,0,0,0,1,0,0,1,0,0,0,,,yes
1423,0,0,1,1,0,1,3,1,0,0,,,no
1424,0,0,0,1,1,0,2,0,0,0,,,no
1425,0,0,2,2,0,0,0,0,0,0,,,no
1426,0,0,0,1,0,1,0,0,2,0,,,yes
1427,0,1,0,2,0,0,1,1,1,0,,,no
1428,0,0,1,1,1,0,1,0,0,0,,,no
1429,1,0,0,1,1,0,1,0,0,0,,,yes
1430,0,0,2,0,0,0,0,0,0,0,,,no
1431,0,0,1,2,1,0,1,0,0,0,,,yes
1432,0,2,0,3,0,1,1,0,0,0,,,no
1433,0,0,0,2,0,1,1,0,0,0,,,yes
1434,0,1,1,0,0,0,0,0,0,0,,,yes
1435,0,0,0,2,0,0,2,2,0,0,,,no
1436,0,2,0,1,0,0,1,0,0,0,,,no
1437,0,2,0,2,0,0,2,0,0,0,,,yes
1438,0,0,0,2,0,0,1,0,0,0,,,no
1439,0,0,0,0,0,0,0,0,0,0,,,yes
1440,0,1,0,0,2,0,4,1,0,0,,,yes
1441,0,0,0,1,0,0,2,1,0,0,,,no
1442,0,2,0,3,0,0,1,0,0,0,,,no
1443,0,1,2,0,0,0,2,1,0,0,,,yes
1444,0,0,1,1,1,1,2,1,0,0,,,no
1445,0,0,0,1,0,0,1,0,0,0,,,yes
1446,0,0,0,3,0,0,0,1,0,0,,,no
1447,0,1,0,1,0,0,2,1,0,0,,,yes
1448,0,4,0,1,0,0,0,1,0,0,,,no
1449,0,2,0,1,0,0,4,0,0,0,,,yes
1450,2,0,0,1,0,2,0,1,0,0,,,yes
1451,0,0,0,3,0,0,2,1,0,0,,,no
1452,0,0,0,1,0,0,0,0,0,0,,,yes
1453,0,2,0,2,0,1,1,1,0,0,,,no
1454,0,1,0,2,0,0,0,0,0,0,,,no
1455,0,3,1,0,0,0,1,0,0,0,,,yes
1456,0,2,0,0,0,0,0,0,0,0,,,yes
1457,0,0,0,2,1,0,2,0,0,0,,,no
1458,0,0,0,2,0,0,1,0,0,0,,,no
1459,0,3,0,0,0,0,0,0,0,0,,,no
1460,0,0,0,1,0,0,0,1,0,0,,,no
1461,0,2,0,2,0,0,1,0,0,0,,,yes
1462,0,0,1,2,0,1,1,0,0,0,,,yes
1463,0,2,0,3,0,1,0,0,0,0,,,no
1464,0,1,0,0,0,0,1,0,0,0,,,no
1465,1,2,0,3,0,0,1,2,0,0,,,yes
1466,0,1,0,2,0,1,1,1,0,0,,,no
1467,0,0,0,0,0,1,0,0,0,0,,,yes
1468,0,0,1,1,0,0,1,1,1,0,,,yes
1469,0,0,0,2,0,2,1,0,0,0,,,no
1470,0,0,0,1,0,1,3,0,0,0,,,no
1471,0,2,0,1,0,0,0,1,0,0,,,yes
1472,0,1,1,1,0,0,2,0,0,0,,,yes
1473,0,0,0,2,0,0,0,0,0,0,,,no
1474,0,0,1,3,0,1,0,3,0,0,,,no
1475,0,2,0,1,0,0,0,0,0,0,,,yes
1476,0,1,0,1,0,0,1,0,0,0,,,no
1477,0,1,0,1,1,2,1,0,0,0,,,yes
1478,0,3,0,1,0,0,3,0,0,0,,,yes
1479,0,0,1,1,0,1,2,0,0,0,,,no
1480,0,0,0,0,0,0,1,0,0,0,,,no
1481,0,0,1,1,1,0,3,0,0,0,,,yes
1482,0,0,0,1,0,0,1,0,0,0,,,yes
1483,0,4,0,2,0,0,0,1,0,0,,,no
1484,0,0,0,1,1,0,1,1,0,0,,,yes
1485,1,0,0,2,0,0,1,0,0,0,,,no
1486,0,0,0,0,1,1,2,1,0,0,,,yes
1487,0,1,1,1,0,1,1,0,0,0,,,no
1488,0,1,0,2,0,0,1,0,0,0,,,no
1489,0,1,3,0,0,0,3,0,0,0,,,yes
1490,0,1,0,1,0,0,0,1,0,0,,,no
1491,0,2,0,0,1,0,0,0,0,0,,,yes
1492,0,3,0,2,0,1,0,0,0,0,,,yes
1493,0,1,0,2,0,1,1,1,0,0,,,no
1494,1,0,0,1,0,1,0,0,0,0,,,no
1495,0,0,0,3,1,2,0,0,2,0,,,yes
1496,0,0,2,2,0,1,1,0,0,0,,,yes
1497,1,0,1,3,0,1,0,0,0,0,,,no
1498,0,3,0,3,0,0,2,1,0,0,,,no
1499,0,0,1,0,0,1,0,0,0,0,,,yes
1500,0,1,0,1,0,1,1,0,0,0,,,no
1501,1,0,1,2,0,0,0,1,0,0,,,yes
1502,0,1,1,0,0,0,1,3,0,0,,,yes
1503,0,1,1,1,0,1,1,0,0,0,,,no
1504,1,1,0,0,1,0,1,0,0,0,,,yes
1505,0,0,0,2,1,0,1,0,0,0,,,no
1506,0,2,1,2,0,0,0,1,0,0,,,no
1507,0,1,0,1,0,0,1,0,0,0,,,yes
1508,0,0,0,2,0,0,0,0,0,0,,,yes
1509,0,2,0,2,0,1,0,0,0,0,,,no
1510,0,0,0,0,0,1,0,0,0,0,,,no
1511,0,1,0,1,0,0,2,0,0,0,,,yes
1512,0,0,0,2,0,0,0,0,0,0,,,no
1513,0,1,0,0,1,0,0,0,0,0,,,yes
1514,0,1,0,1,0,0,0,0,0,0,,,no
1515,0,0,2,1,0,1,2,0,0,0,,,yes
1516,0,2,1,3,1,0,2,0,0,0,,,no
1517,0,0,1,1,0,1,3,0,0,0,,,yes
1518,0,1,0,1,0,0,1,0,0,0,,,yes
1519,0,4,0,0,0,1,2,0,0,0,,,no
1520,0,0,0,1,0,0,1,1,0,0,,,yes
1521,0,0,0,1,0,1,0,0,0,0,,,no
1522,0,0,1,2,0,0,1,1,0,0,,,yes
1523,0,0,1,2,0,0,0,0,0,0,,,no
1524,0,0,0,2,0,0,0,0,1,0,,,no
1525,1,0,0,1,0,0,0,1,0,0,,,yes
1526,0,2,1,1,0,0,2,0,0,0,,,yes
1527,0,1,1,3,0,0,2,0,0,0,,,no
1528,0,0,1,1,1,0,2,2,0,0,,,no
1529,0,2,1,2,0,0,2,0,0,0,,,yes
1530,0,0,1,3,0,1,3,0,0,0,,,no
1531,1,2,0,1,0,0,1,0,0,0,,,yes
1532,0,3,0,0,0,0,0,0,0,0,0.0,,no
1533,0,0,0,1,0,1,1,0,0,0,,,no
1534,0,2,0,1,0,0,1,0,0,0,,,no
1535,0,0,0,0,1,0,1,0,0,0,,,yes
1536,0,0,0,1,0,0,0,1,0,0,,,yes
1537,0,1,1,3,0,0,1,0,0,0,,,no
1538,0,3,0,3,0,0,1,0,1,0,,,yes
1539,0,2,0,0,0,0,0,0,0,0,,,no
1540,0,2,0,0,0,0,1,0,0,0,,1.0,no
1541,0,3,0,3,0,0,0,0,0,0,,,no
1542,1,0,0,1,2,1,1,0,0,0,,,yes
